Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turnaround Time
1,0.79,0.79,0,1.3,0,0.51
2,10.59,10.59,0,11.5,0,0.91
3,13.1,13.1,0,15.5,0,2.4
4,25.84,25.84,0,27.03,0,1.19
5,38.86,38.86,0,42.86,0,4
6,41.04,42.86,0,45.2,1.82,4.16
7,44.61,45.2,0,45.97,0.590000000000003,1.36
8,49.35,49.35,0,50.78,0,1.43
9,59.41,59.41,0,61.7,0,2.29000000000001
10,64.48,64.48,0,64.72,0,0.239999999999995
11,73.76,73.76,0,74.04,0,0.280000000000001
12,75.72,75.72,0,77.25,0,1.53
13,101.52,101.52,0,103.88,0,2.36
14,118.78,118.78,0,121.22,0,2.44
15,126.24,126.24,0,126.38,0,0.140000000000001
16,127.2,127.2,0,128.07,0,0.86999999999999
17,130.48,130.48,0,135.75,0,5.27000000000001
18,151.94,151.94,0,153.57,0,1.63
19,152.42,153.57,0,153.72,1.15000000000001,1.30000000000001
20,186.74,186.74,0,191.33,0,4.59
21,187.91,191.33,0,194.99,3.42000000000002,7.08000000000001
22,199.75,199.75,0,199.87,0,0.120000000000005
23,208.97,208.97,0,214.62,0,5.65000000000001
24,228.74,228.74,0,229.18,0,0.439999999999998
25,243.36,243.36,0,244.95,0,1.58999999999998
26,252.85,252.85,0,254.99,0,2.14000000000001
27,264.48,264.48,0,267.13,0,2.64999999999998
28,287.12,287.12,0,289.39,0,2.26999999999998
29,293.17,293.17,0,294.09,0,0.919999999999959
30,312.28,312.28,0,312.67,0,0.390000000000043
31,328.88,328.88,0,328.93,0,0.050000000000011
32,334.02,334.02,0,334.8,0,0.78000000000003
33,349.57,349.57,0,353.26,0,3.69
34,352.81,353.26,0,355.05,0.449999999999989,2.24000000000001
35,353.86,355.05,0,356.01,1.19,2.14999999999998
36,372.88,372.88,0,376.25,0,3.37
37,386.1,386.1,0,386.92,0,0.819999999999993
38,389.57,389.57,0,390.03,0,0.45999999999998
39,400.03,400.03,0,401.16,0,1.13000000000005
40,419.3,419.3,0,421.42,0,2.12
41,422.99,422.99,0,427.81,0,4.81999999999999
42,429.05,429.05,0,436.58,0,7.52999999999997
43,434.47,436.58,0,445.22,2.10999999999996,10.75
44,436.98,445.22,0,445.49,8.24000000000001,8.50999999999999
45,440.88,445.49,0,447.2,4.61000000000001,6.31999999999999
46,448.86,448.86,0,448.96,0,0.099999999999966
47,451.99,451.99,0,457.54,0,5.55000000000001
48,471.38,471.38,0,471.7,0,0.319999999999993
49,471.85,471.85,0,473.96,0,2.10999999999996
50,482.39,482.39,0,482.64,0,0.25
51,488.42,488.42,0,489.26,0,0.839999999999975
52,533.15,533.15,0,535.65,0,2.5
53,540.77,540.77,0,541.93,0,1.15999999999997
54,540.93,541.93,0,543.8,1,2.87
55,551.03,551.03,0,554.53,0,3.5
56,551.22,554.53,0,558.02,3.30999999999995,6.79999999999995
57,551.75,558.02,0,563.54,6.26999999999998,11.79
58,553.55,563.54,0,565.08,9.99000000000001,11.5300000000001
59,554.8,565.08,0,567.52,10.2800000000001,12.72
60,557.99,567.52,0,569.32,9.52999999999997,11.33
61,576.56,576.56,0,577.2,0,0.6400000000001
62,584.63,584.63,0,588.3,0,3.66999999999996
63,609.72,609.72,0,609.82,0,0.100000000000023
64,613.84,613.84,0,616.21,0,2.37
65,636.05,636.05,0,636.56,0,0.509999999999991
66,669.02,669.02,0,669.07,0,0.050000000000068
67,684.25,684.25,0,684.84,0,0.590000000000032
68,699.07,699.07,0,700.71,0,1.63999999999999
69,701.92,701.92,0,703.09,0,1.17000000000007
70,708.67,708.67,0,709,0,0.330000000000041
71,718.29,718.29,0,719.32,0,1.03000000000009
72,718.3,719.32,0,719.47,1.0200000000001,1.17000000000007
73,746.23,746.23,0,751.6,0,5.37
74,746.96,751.6,0,752.84,4.63999999999999,5.88
75,761.48,761.48,0,762.61,0,1.13
76,779.44,779.44,0,782.74,0,3.29999999999995
77,780.21,782.74,0,785,2.52999999999997,4.78999999999996
78,803.88,803.88,0,804.31,0,0.42999999999995
79,828.64,828.64,0,828.65,0,0.009999999999991
80,830.13,830.13,0,832.13,0,2
81,833.24,833.24,0,836.63,0,3.38999999999999
82,836.7,836.7,0,838.29,0,1.58999999999992
83,862.71,862.71,0,863.53,0,0.819999999999936
84,865.33,865.33,0,868.77,0,3.43999999999994
85,869.3,869.3,0,870.45,0,1.15000000000009
86,879.92,879.92,0,879.93,0,0.009999999999991
87,894.27,894.27,0,895.25,0,0.980000000000018
88,929.89,929.89,0,933.12,0,3.23000000000002
89,940.51,940.51,0,942.71,0,2.20000000000005
90,946.49,946.49,0,950.03,0,3.53999999999996
91,951.42,951.42,0,952.83,0,1.41000000000008
92,960.03,960.03,0,960.07,0,0.040000000000077
93,967.33,967.33,0,969.28,0,1.94999999999993
94,971.18,971.18,0,974.35,0,3.17000000000007
95,973.24,974.35,0,976.03,1.11000000000001,2.78999999999996
96,995.21,995.21,0,996.7,0,1.49000000000001
97,997.27,997.27,0,999.6,0,2.33000000000004
98,1006.89,1006.89,0,1007.25,0,0.360000000000014
99,1009.16,1009.16,0,1010.8,0,1.63999999999999
100,1019.24,1019.24,0,1019.49,0,0.25
101,1028.11,1028.11,0,1030.99,0,2.88000000000011
102,1030.52,1030.99,0,1032.99,0.470000000000027,2.47000000000003
103,1034.77,1034.77,0,1037.1,0,2.32999999999993
104,1062.38,1062.38,0,1063.36,0,0.979999999999791
105,1097.68,1097.68,0,1098.97,0,1.28999999999996
106,1099.97,1099.97,0,1100.19,0,0.220000000000027
107,1103.62,1103.62,0,1103.99,0,0.370000000000118
108,1104.31,1104.31,0,1104.93,0,0.620000000000118
109,1117.85,1117.85,0,1118.07,0,0.220000000000027
110,1142.46,1142.46,0,1142.57,0,0.1099999999999
111,1158.61,1158.61,0,1159.64,0,1.0300000000002
112,1161.23,1161.23,0,1162.07,0,0.839999999999918
113,1167.29,1167.29,0,1170.89,0,3.60000000000014
114,1171.29,1171.29,0,1171.65,0,0.360000000000127
115,1177.8,1177.8,0,1178.25,0,0.450000000000046
116,1198.41,1198.41,0,1200.34,0,1.92999999999984
117,1208.25,1208.25,0,1208.54,0,0.289999999999964
118,1227.15,1227.15,0,1229.95,0,2.79999999999995
119,1234.44,1234.44,0,1237.2,0,2.75999999999999
120,1249.61,1249.61,0,1249.78,0,0.170000000000073
121,1268.33,1268.33,0,1270.06,0,1.73000000000002
122,1311.55,1311.55,0,1313.66,0,2.11000000000013
123,1326.93,1326.93,0,1332.91,0,5.98000000000002
124,1370.59,1370.59,0,1371.04,0,0.450000000000046
125,1375.2,1375.2,0,1376.77,0,1.56999999999994
126,1380.63,1380.63,0,1381.82,0,1.18999999999983
127,1381.76,1381.82,0,1382.89,0.059999999999946,1.13000000000011
128,1384.51,1384.51,0,1385.47,0,0.960000000000036
129,1386.06,1386.06,0,1387.68,0,1.62000000000012
130,1393.07,1393.07,0,1394.24,0,1.17000000000007
131,1431.51,1431.51,0,1434.96,0,3.45000000000005
132,1439.47,1439.47,0,1441.82,0,2.34999999999991
133,1476.48,1476.48,0,1477.36,0,0.879999999999882
134,1478.33,1478.33,0,1483.26,0,4.93000000000006
135,1494.02,1494.02,0,1494.05,0,0.029999999999973
136,1494.72,1494.72,0,1496.28,0,1.55999999999995
137,1497.88,1497.88,0,1498.8,0,0.919999999999845
138,1513.82,1513.82,0,1513.84,0,0.019999999999982
139,1518.94,1518.94,0,1519.86,0,0.919999999999845
140,1522.98,1522.98,0,1527.53,0,4.54999999999995
141,1531.46,1531.46,0,1534.73,0,3.26999999999998
142,1538.38,1538.38,0,1538.57,0,0.189999999999827
143,1547.61,1547.61,0,1548.05,0,0.440000000000055
144,1556.96,1556.96,0,1557.38,0,0.420000000000073
145,1573.73,1573.73,0,1574.34,0,0.6099999999999
146,1598.35,1598.35,0,1599.05,0,0.700000000000046
147,1617.69,1617.69,0,1620.9,0,3.21000000000004
148,1636.99,1636.99,0,1637.67,0,0.680000000000064
149,1637.15,1637.67,0,1638.55,0.519999999999982,1.39999999999986
150,1642.57,1642.57,0,1647.12,0,4.54999999999995
151,1646.24,1647.12,0,1650.81,0.879999999999882,4.56999999999994
152,1655.2,1655.2,0,1657.78,0,2.57999999999993
153,1675.17,1675.17,0,1675.46,0,0.289999999999964
154,1679.91,1679.91,0,1680.15,0,0.240000000000009
155,1713.21,1713.21,0,1714.59,0,1.37999999999988
156,1723.53,1723.53,0,1725.33,0,1.79999999999995
157,1727.9,1727.9,0,1728.75,0,0.849999999999909
158,1746.39,1746.39,0,1746.63,0,0.240000000000009
159,1754.76,1754.76,0,1755.41,0,0.650000000000091
160,1762.89,1762.89,0,1766.37,0,3.47999999999979
161,1769.39,1769.39,0,1769.98,0,0.589999999999918
162,1785.92,1785.92,0,1787.97,0,2.04999999999995
163,1792.91,1792.91,0,1795.76,0,2.84999999999991
164,1794.88,1795.76,0,1795.78,0.879999999999882,0.899999999999864
165,1804.97,1804.97,0,1805.4,0,0.430000000000064
166,1832.2,1832.2,0,1834.07,0,1.86999999999989
167,1849.8,1849.8,0,1850.29,0,0.490000000000009
168,1861.09,1861.09,0,1861.18,0,0.090000000000146
169,1863.58,1863.58,0,1864.91,0,1.33000000000015
170,1868,1868,0,1868.71,0,0.710000000000036
171,1870.47,1870.47,0,1873.73,0,3.25999999999999
172,1925.57,1925.57,0,1930.88,0,5.31000000000017
173,1934.4,1934.4,0,1935.84,0,1.43999999999983
174,1977.75,1977.75,0,1979.63,0,1.88000000000011
175,1983.51,1983.51,0,1986.63,0,3.12000000000012
176,1990.89,1990.89,0,1992.15,0,1.25999999999999
177,1994.97,1994.97,0,1995.08,0,0.1099999999999
178,2000.4,2000.4,0,2007.43,0,7.02999999999997
179,2010.19,2010.19,0,2010.83,0,0.639999999999873
180,2016.47,2016.47,0,2017.05,0,0.579999999999927
181,2026.54,2026.54,0,2027.13,0,0.590000000000146
182,2030.85,2030.85,0,2032.88,0,2.0300000000002
183,2037.71,2037.71,0,2039.97,0,2.25999999999999
184,2040.27,2040.27,0,2040.55,0,0.279999999999973
185,2040.34,2040.55,0,2040.94,0.210000000000036,0.600000000000136
186,2041.87,2041.87,0,2043.41,0,1.54000000000019
187,2045.14,2045.14,0,2045.57,0,0.429999999999836
188,2058.45,2058.45,0,2058.91,0,0.460000000000036
189,2074.13,2074.13,0,2074.15,0,0.019999999999982
190,2097.32,2097.32,0,2098.54,0,1.2199999999998
191,2125.04,2125.04,0,2125.94,0,0.900000000000091
192,2133.61,2133.61,0,2134.24,0,0.629999999999654
193,2136.27,2136.27,0,2138.29,0,2.01999999999998
194,2138.97,2138.97,0,2141.38,0,2.41000000000031
195,2139.41,2141.38,0,2141.57,1.97000000000025,2.16000000000031
196,2143.52,2143.52,0,2143.67,0,0.150000000000091
197,2165.61,2165.61,0,2166.43,0,0.819999999999709
198,2173.71,2173.71,0,2174.58,0,0.869999999999891
199,2177.82,2177.82,0,2178.74,0,0.919999999999618
200,2185.17,2185.17,0,2187.17,0,2
201,2201.69,2201.69,0,2202.84,0,1.15000000000009
202,2209.95,2209.95,0,2210.13,0,0.180000000000291
203,2227.13,2227.13,0,2229.23,0,2.09999999999991
204,2261.69,2261.69,0,2263.48,0,1.78999999999996
205,2273,2273,0,2274.79,0,1.78999999999996
206,2276.85,2276.85,0,2278.91,0,2.05999999999995
207,2307.72,2307.72,0,2307.89,0,0.170000000000073
208,2316.81,2316.81,0,2316.95,0,0.139999999999873
209,2339.45,2339.45,0,2341.3,0,1.85000000000036
210,2339.72,2341.3,0,2341.49,1.58000000000038,1.76999999999998
211,2342.91,2342.91,0,2343.14,0,0.230000000000018
212,2371.34,2371.34,0,2371.98,0,0.639999999999873
213,2374.38,2374.38,0,2374.7,0,0.319999999999709
214,2379.42,2379.42,0,2379.68,0,0.259999999999764
215,2386.48,2386.48,0,2393.61,0,7.13000000000011
216,2401.28,2401.28,0,2401.76,0,0.480000000000018
217,2414.25,2414.25,0,2415.67,0,1.42000000000007
218,2417.29,2417.29,0,2418.12,0,0.829999999999927
219,2417.52,2418.12,0,2425.41,0.599999999999909,7.88999999999987
220,2433.4,2433.4,0,2434.03,0,0.630000000000109
221,2438.84,2438.84,0,2439.32,0,0.480000000000018
222,2455.86,2455.86,0,2456.08,0,0.2199999999998
223,2457.7,2457.7,0,2461.07,0,3.37000000000035
224,2459.97,2461.07,0,2465.19,1.10000000000036,5.22000000000025
225,2481.9,2481.9,0,2483.88,0,1.98000000000002
226,2491.1,2491.1,0,2493.36,0,2.26000000000022
227,2508.85,2508.85,0,2509.67,0,0.820000000000164
228,2517.5,2517.5,0,2523.68,0,6.17999999999984
229,2520.4,2523.68,0,2524.22,3.27999999999975,3.81999999999971
230,2521.87,2524.22,0,2524.29,2.34999999999991,2.42000000000007
231,2531.78,2531.78,0,2533.26,0,1.48000000000002
232,2537.23,2537.23,0,2537.44,0,0.210000000000036
233,2550.16,2550.16,0,2552.98,0,2.82000000000016
234,2568.95,2568.95,0,2570.63,0,1.68000000000029
235,2571.91,2571.91,0,2572.39,0,0.480000000000018
236,2575.51,2575.51,0,2576.09,0,0.579999999999927
237,2587.55,2587.55,0,2589.02,0,1.4699999999998
238,2597.99,2597.99,0,2599.1,0,1.11000000000013
239,2603.56,2603.56,0,2603.91,0,0.349999999999909
240,2609.02,2609.02,0,2610.38,0,1.36000000000013
241,2613.25,2613.25,0,2616.83,0,3.57999999999993
242,2617.29,2617.29,0,2619.96,0,2.67000000000007
243,2620.88,2620.88,0,2622.05,0,1.17000000000007
244,2621.44,2622.05,0,2622.58,0.610000000000127,1.13999999999987
245,2626.81,2626.81,0,2627.03,0,0.220000000000255
246,2637.67,2637.67,0,2638.81,0,1.13999999999987
247,2661.57,2661.57,0,2666.08,0,4.50999999999976
248,2663.6,2666.08,0,2666.25,2.48000000000002,2.65000000000009
249,2676.57,2676.57,0,2676.94,0,0.369999999999891
250,2691.51,2691.51,0,2691.78,0,0.269999999999982
251,2698.98,2698.98,0,2700.06,0,1.07999999999993
252,2702.45,2702.45,0,2703.99,0,1.53999999999996
253,2709.1,2709.1,0,2709.91,0,0.809999999999945
254,2712.93,2712.93,0,2714.29,0,1.36000000000013
255,2734.18,2734.18,0,2738.15,0,3.97000000000025
256,2735.33,2738.15,0,2738.81,2.82000000000016,3.48000000000002
257,2741.09,2741.09,0,2741.77,0,0.679999999999836
258,2746.62,2746.62,0,2748.43,0,1.80999999999995
259,2748.32,2748.43,0,2752.61,0.109999999999673,4.28999999999996
260,2764.16,2764.16,0,2764.42,0,0.260000000000218
261,2771.44,2771.44,0,2772.36,0,0.920000000000073
262,2777.2,2777.2,0,2779.15,0,1.95000000000027
263,2800.67,2800.67,0,2801.3,0,0.630000000000109
264,2820.26,2820.26,0,2824.12,0,3.85999999999967
265,2826.38,2826.38,0,2827.08,0,0.699999999999818
266,2826.4,2827.08,0,2830.69,0.679999999999836,4.28999999999996
267,2837.19,2837.19,0,2841.28,0,4.09000000000015
268,2852.42,2852.42,0,2854.68,0,2.25999999999976
269,2860.81,2860.81,0,2861.51,0,0.700000000000273
270,2886.65,2886.65,0,2888.05,0,1.40000000000009
271,2905.65,2905.65,0,2906.09,0,0.440000000000055
272,2907.13,2907.13,0,2910.12,0,2.98999999999978
273,2916.31,2916.31,0,2918.15,0,1.84000000000015
274,2943.12,2943.12,0,2943.18,0,0.059999999999946
275,2946.9,2946.9,0,2951.72,0,4.81999999999971
276,2959.28,2959.28,0,2965.56,0,6.27999999999975
277,2965.14,2965.56,0,2966.08,0.420000000000073,0.940000000000055
278,2967.48,2967.48,0,2968.25,0,0.769999999999982
279,2974.71,2974.71,0,2975.09,0,0.380000000000109
280,2995.16,2995.16,0,2995.7,0,0.539999999999964
281,2995.67,2995.7,0,2996.57,0.029999999999745,0.900000000000091
282,3000.3,3000.3,0,3003.26,0,2.96000000000004
283,3003.17,3003.26,0,3004.19,0.090000000000146,1.01999999999998
284,3005.76,3005.76,0,3005.79,0,0.029999999999745
285,3024.18,3024.18,0,3024.67,0,0.490000000000237
286,3026.8,3026.8,0,3029.34,0,2.53999999999996
287,3033.04,3033.04,0,3033.61,0,0.570000000000164
288,3036.79,3036.79,0,3038.44,0,1.65000000000009
289,3043.67,3043.67,0,3044.08,0,0.409999999999855
290,3051.1,3051.1,0,3051.78,0,0.680000000000291
