Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turnaround Time
1,1.36,1.36,0,2.45,0,1.09
2,9.86,9.86,0,10.1,0,0.24
3,12.85,12.85,0,14.38,0,1.53
4,17.06,17.06,0,17.6,0,0.540000000000003
5,33.58,33.58,0,33.96,0,0.380000000000003
6,38.9,38.9,0,39.56,0,0.660000000000004
7,57.98,57.98,0,58.94,0,0.960000000000001
8,59.6,59.6,0,59.91,0,0.309999999999995
9,64.31,64.31,0,67.93,0,3.62
10,83.96,83.96,0,85.28,0,1.32000000000001
11,101.53,101.53,0,102.01,0,0.480000000000004
12,141.99,141.99,0,146.15,0,4.16
13,159.47,159.47,0,161.13,0,1.66
14,165.46,165.46,0,168.41,0,2.94999999999999
15,171.28,171.28,0,173.65,0,2.37
16,172.13,173.65,0,174.15,1.52000000000001,2.02000000000001
17,211.59,211.59,0,213.02,0,1.43000000000001
18,212.83,213.02,0,213.97,0.189999999999998,1.13999999999999
19,213.25,213.97,0,217.84,0.719999999999999,4.59
20,214.82,217.84,0,218.47,3.02000000000001,3.65000000000001
21,228.99,228.99,0,231.1,0,2.10999999999999
22,238.12,238.12,0,238.42,0,0.299999999999983
23,249.09,249.09,0,250.67,0,1.57999999999998
24,266.34,266.34,0,268.73,0,2.39000000000004
25,272.27,272.27,0,273.56,0,1.29000000000002
26,276.44,276.44,0,276.69,0,0.25
27,276.61,276.69,0,276.94,0.079999999999984,0.329999999999984
28,282.73,282.73,0,283.18,0,0.449999999999989
29,315.68,315.68,0,317.22,0,1.54000000000002
30,325.44,325.44,0,328.75,0,3.31
31,327.5,328.75,0,329.18,1.25,1.68000000000001
32,329.97,329.97,0,332.73,0,2.75999999999999
33,349.4,349.4,0,350.65,0,1.25
34,354.36,354.36,0,355.95,0,1.58999999999998
35,358.48,358.48,0,359.1,0,0.620000000000005
36,364.36,364.36,0,364.59,0,0.229999999999961
37,374.59,374.59,0,377.92,0,3.33000000000004
38,374.83,377.92,0,380,3.09000000000003,5.17000000000002
39,377.69,380,0,380.55,2.31,2.86000000000001
40,385.48,385.48,0,385.52,0,0.039999999999964
41,397.89,397.89,0,398.56,0,0.670000000000016
42,398.05,398.56,0,399.09,0.509999999999991,1.03999999999996
43,402.79,402.79,0,406.93,0,4.13999999999999
44,417.21,417.21,0,417.49,0,0.28000000000003
45,441.94,441.94,0,442.07,0,0.129999999999995
46,445.68,445.68,0,448.41,0,2.73000000000002
47,466.56,466.56,0,467.51,0,0.949999999999989
48,467.16,467.51,0,468.5,0.349999999999966,1.33999999999998
49,475.3,475.3,0,477.07,0,1.76999999999998
50,489.69,489.69,0,490.15,0,0.45999999999998
51,502.4,502.4,0,503.85,0,1.45000000000005
52,514.23,514.23,0,514.65,0,0.419999999999959
53,518.95,518.95,0,520.28,0,1.32999999999993
54,546.57,546.57,0,546.93,0,0.3599999999999
55,566.94,566.94,0,568.16,0,1.21999999999991
56,572.26,572.26,0,573.42,0,1.15999999999997
57,588.87,588.87,0,589.05,0,0.17999999999995
58,592.14,592.14,0,592.68,0,0.539999999999964
59,593.57,593.57,0,594.4,0,0.829999999999927
60,598.55,598.55,0,599.92,0,1.37
61,606.78,606.78,0,609.39,0,2.61000000000001
62,610.76,610.76,0,611.21,0,0.450000000000046
63,612.33,612.33,0,613.92,0,1.58999999999992
64,613.73,613.92,0,615.54,0.189999999999941,1.80999999999995
65,617.01,617.01,0,617.67,0,0.659999999999968
66,623.77,623.77,0,625.61,0,1.84000000000003
67,633.83,633.83,0,634.34,0,0.509999999999991
68,639.1,639.1,0,640.98,0,1.88
69,661.46,661.46,0,663.17,0,1.70999999999992
70,670.48,670.48,0,672.65,0,2.16999999999996
71,692.68,692.68,0,693.68,0,1
72,718.89,718.89,0,719.36,0,0.470000000000027
73,740.72,740.72,0,741.32,0,0.600000000000023
74,742.78,742.78,0,745.81,0,3.02999999999997
75,744.01,745.81,0,746.29,1.79999999999995,2.27999999999997
76,778.47,778.47,0,779.94,0,1.47000000000003
77,786.8,786.8,0,787.15,0,0.350000000000023
78,791.07,791.07,0,791.43,0,0.3599999999999
79,791.54,791.54,0,792.53,0,0.990000000000009
80,793.85,793.85,0,794.76,0,0.909999999999968
81,794.84,794.84,0,794.96,0,0.120000000000005
82,800.96,800.96,0,801.49,0,0.529999999999973
83,801.52,801.52,0,801.71,0,0.190000000000055
84,808.45,808.45,0,810.69,0,2.24000000000001
85,829.15,829.15,0,829.79,0,0.639999999999986
86,831,831,0,834.23,0,3.23000000000002
87,840.39,840.39,0,840.59,0,0.200000000000045
88,843.84,843.84,0,843.96,0,0.120000000000005
89,851.14,851.14,0,851.16,0,0.019999999999982
90,859.37,859.37,0,860.14,0,0.769999999999982
91,875.01,875.01,0,876.02,0,1.00999999999999
92,904.77,904.77,0,905.17,0,0.399999999999977
93,911.74,911.74,0,913.66,0,1.91999999999996
94,914.07,914.07,0,914.5,0,0.42999999999995
95,917.14,917.14,0,918.99,0,1.85000000000002
96,919.08,919.08,0,920.04,0,0.959999999999923
97,922.02,922.02,0,922.35,0,0.330000000000041
98,932.22,932.22,0,933.72,0,1.5
99,953.6,953.6,0,954.24,0,0.639999999999986
100,957.67,957.67,0,958.03,0,0.360000000000014
101,960.56,960.56,0,962.61,0,2.05000000000007
102,966.04,966.04,0,967.49,0,1.45000000000005
103,984.26,984.26,0,984.56,0,0.299999999999955
104,987.5,987.5,0,988,0,0.5
105,992.52,992.52,0,992.89,0,0.370000000000005
106,1011.22,1011.22,0,1011.56,0,0.339999999999918
107,1011.56,1011.56,0,1012.29,0,0.730000000000018
108,1012.31,1012.31,0,1012.8,0,0.490000000000009
109,1025.19,1025.19,0,1025.78,0,0.589999999999918
110,1054.8,1054.8,0,1055.06,0,0.259999999999991
111,1055.62,1055.62,0,1056.43,0,0.810000000000173
112,1067.56,1067.56,0,1068.28,0,0.720000000000027
113,1070.42,1070.42,0,1073.21,0,2.78999999999996
114,1074.66,1074.66,0,1075.13,0,0.470000000000027
115,1075.7,1075.7,0,1078.21,0,2.50999999999999
116,1084.07,1084.07,0,1085.56,0,1.49000000000001
117,1090.11,1090.11,0,1090.82,0,0.710000000000036
118,1091.36,1091.36,0,1094.06,0,2.70000000000005
119,1094.29,1094.29,0,1094.43,0,0.1400000000001
120,1101.5,1101.5,0,1103.47,0,1.97000000000003
121,1115.66,1115.66,0,1117.57,0,1.90999999999985
122,1128.06,1128.06,0,1134.96,0,6.90000000000009
123,1138.73,1138.73,0,1139.98,0,1.25
124,1146.81,1146.81,0,1147.19,0,0.380000000000109
125,1187.49,1187.49,0,1189.81,0,2.31999999999994
