Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turnaround Time
1,38.51,38.51,0,39.28,0,0.770000000000003
2,48.01,48.01,0,50.91,0,2.9
3,61.01,61.01,0,61.91,0,0.899999999999999
4,69.79,69.79,0,70.54,0,0.75
5,87.91,87.91,0,88.3,0,0.390000000000001
6,94.02,94.02,0,94.78,0,0.760000000000005
7,97.04,97.04,0,97.21,0,0.169999999999988
8,106.9,106.9,0,109.14,0,2.23999999999999
9,120.68,120.68,0,120.7,0,0.019999999999996
10,124.23,124.23,0,125.29,0,1.06
11,128.73,128.73,0,130.47,0,1.74000000000001
12,167.3,167.3,0,168.31,0,1.00999999999999
13,177.42,177.42,0,181.51,0,4.09
14,212.9,212.9,0,213.35,0,0.449999999999989
15,220.69,220.69,0,222.5,0,1.81
16,233.88,233.88,0,234.08,0,0.200000000000017
17,234.94,234.94,0,236.03,0,1.09
18,236,236.03,0,236.12,0.030000000000001,0.120000000000005
19,241.7,241.7,0,242.3,0,0.600000000000023
20,266.25,266.25,0,266.35,0,0.100000000000023
21,283.54,283.54,0,285.14,0,1.59999999999997
22,288.43,288.43,0,288.56,0,0.129999999999995
23,288.51,288.56,0,290.49,0.050000000000011,1.98000000000002
24,304.23,304.23,0,306.17,0,1.94
25,310.43,310.43,0,314.22,0,3.79000000000002
26,318.31,318.31,0,318.4,0,0.089999999999975
27,329.3,329.3,0,331.38,0,2.07999999999998
28,339.77,339.77,0,340.65,0,0.879999999999995
29,349.21,349.21,0,349.81,0,0.600000000000023
30,361.14,361.14,0,362.42,0,1.28000000000003
31,375.87,375.87,0,378.11,0,2.24000000000001
32,377.83,378.11,0,379.75,0.28000000000003,1.92000000000002
33,388.58,388.58,0,390.28,0,1.69999999999999
34,402.81,402.81,0,404.07,0,1.25999999999999
35,416.88,416.88,0,417,0,0.120000000000005
36,422.66,422.66,0,423.34,0,0.67999999999995
37,424.67,424.67,0,430.78,0,6.10999999999996
38,425.95,430.78,0,431.4,4.82999999999998,5.44999999999999
39,446.35,446.35,0,448.41,0,2.06
40,446.5,448.41,0,450.32,1.91000000000003,3.81999999999999
41,448.82,450.32,0,451.78,1.5,2.95999999999998
42,459.28,459.28,0,459.98,0,0.700000000000046
43,462.1,462.1,0,462.85,0,0.75
44,479,479,0,479.51,0,0.509999999999991
45,485.01,485.01,0,487.52,0,2.50999999999999
46,502.33,502.33,0,502.5,0,0.170000000000016
47,517.26,517.26,0,519.07,0,1.81000000000006
48,528.61,528.61,0,529.24,0,0.629999999999995
49,533.79,533.79,0,535.33,0,1.54000000000008
50,541.39,541.39,0,543.9,0,2.50999999999999
51,541.85,543.9,0,546.13,2.04999999999995,4.27999999999997
52,553.46,553.46,0,553.79,0,0.329999999999927
53,572.27,572.27,0,572.78,0,0.509999999999991
54,590.29,590.29,0,592.79,0,2.5
55,593.58,593.58,0,593.73,0,0.149999999999977
56,614.77,614.77,0,615.85,0,1.08000000000004
57,616.67,616.67,0,617.11,0,0.440000000000055
58,629.41,629.41,0,630,0,0.590000000000032
59,630.08,630.08,0,630.13,0,0.049999999999955
60,644.6,644.6,0,644.68,0,0.079999999999927
61,653.83,653.83,0,654.53,0,0.699999999999932
62,664.84,664.84,0,667.16,0,2.31999999999994
63,668.12,668.12,0,669.76,0,1.63999999999999
64,684.8,684.8,0,685.11,0,0.310000000000059
65,686.67,686.67,0,687.06,0,0.389999999999986
66,694.49,694.49,0,695.89,0,1.39999999999998
67,701.73,701.73,0,702.05,0,0.319999999999936
68,718.9,718.9,0,719.71,0,0.810000000000059
69,719.5,719.71,0,725.42,0.210000000000036,5.91999999999996
70,720.88,725.42,0,726.15,4.53999999999996,5.26999999999998
71,748.37,748.37,0,751.87,0,3.5
72,769.11,769.11,0,770.28,0,1.16999999999996
73,779.97,779.97,0,785.81,0,5.83999999999992
74,783.95,785.81,0,786.25,1.8599999999999,2.29999999999995
75,787.74,787.74,0,787.86,0,0.120000000000005
76,790.59,790.59,0,790.61,0,0.019999999999982
77,797.07,797.07,0,798.34,0,1.26999999999998
78,815.32,815.32,0,818.19,0,2.87
79,828.49,828.49,0,831.99,0,3.5
80,834.98,834.98,0,841.4,0,6.41999999999996
81,845.65,845.65,0,845.67,0,0.019999999999982
82,863.56,863.56,0,863.77,0,0.210000000000036
83,865.28,865.28,0,865.64,0,0.360000000000014
84,871.77,871.77,0,871.96,0,0.190000000000055
85,892.2,892.2,0,892.24,0,0.039999999999964
86,921.72,921.72,0,923.79,0,2.06999999999994
87,945.58,945.58,0,948.83,0,3.25
88,950.88,950.88,0,952.97,0,2.09000000000003
89,966.62,966.62,0,966.85,0,0.230000000000018
90,976.21,976.21,0,976.56,0,0.349999999999909
91,988.27,988.27,0,988.3,0,0.029999999999973
92,999.93,999.93,0,1000.27,0,0.340000000000032
93,1004.07,1004.07,0,1004.83,0,0.759999999999991
94,1011.94,1011.94,0,1013.03,0,1.08999999999992
95,1027.46,1027.46,0,1027.98,0,0.519999999999982
96,1030.97,1030.97,0,1031.88,0,0.910000000000082
97,1038.03,1038.03,0,1040.57,0,2.53999999999996
98,1058.17,1058.17,0,1058.67,0,0.5
99,1063.32,1063.32,0,1063.81,0,0.490000000000009
100,1067.78,1067.78,0,1068.47,0,0.690000000000055
101,1073.23,1073.23,0,1073.63,0,0.400000000000091
102,1076.44,1076.44,0,1077.8,0,1.3599999999999
103,1083.23,1083.23,0,1083.67,0,0.440000000000055
104,1092.54,1092.54,0,1092.83,0,0.289999999999964
105,1120.88,1120.88,0,1121.14,0,0.259999999999991
106,1122.82,1122.82,0,1125.93,0,3.11000000000013
107,1129.43,1129.43,0,1129.46,0,0.029999999999973
108,1131.03,1131.03,0,1132.98,0,1.95000000000005
109,1160.53,1160.53,0,1162.51,0,1.98000000000002
110,1171.02,1171.02,0,1172.74,0,1.72000000000003
111,1178.71,1178.71,0,1181.33,0,2.61999999999989
112,1193.06,1193.06,0,1193.53,0,0.470000000000027
113,1194.47,1194.47,0,1194.56,0,0.089999999999918
114,1209.04,1209.04,0,1209.32,0,0.279999999999973
115,1216.8,1216.8,0,1217.63,0,0.830000000000155
116,1225.28,1225.28,0,1225.29,0,0.009999999999991
117,1252,1252,0,1252.34,0,0.339999999999918
118,1260.16,1260.16,0,1261.53,0,1.36999999999989
119,1277.13,1277.13,0,1278.26,0,1.12999999999988
120,1293.47,1293.47,0,1293.78,0,0.309999999999945
121,1322.29,1322.29,0,1322.44,0,0.150000000000091
122,1333.2,1333.2,0,1333.55,0,0.349999999999909
123,1336.43,1336.43,0,1337.21,0,0.779999999999973
124,1336.88,1337.21,0,1338.9,0.329999999999927,2.01999999999998
125,1364.12,1364.12,0,1366.04,0,1.92000000000007
126,1370.66,1370.66,0,1371.08,0,0.419999999999845
127,1377.24,1377.24,0,1379.01,0,1.76999999999998
128,1378.75,1379.01,0,1380.32,0.259999999999991,1.56999999999994
129,1382.05,1382.05,0,1383.14,0,1.09000000000015
130,1385.87,1385.87,0,1392.1,0,6.23000000000002
131,1407.73,1407.73,0,1407.95,0,0.220000000000027
132,1420.03,1420.03,0,1422.34,0,2.30999999999995
133,1426.53,1426.53,0,1429.83,0,3.29999999999995
134,1448.91,1448.91,0,1449.14,0,0.230000000000018
135,1451.06,1451.06,0,1451.18,0,0.120000000000118
136,1470.6,1470.6,0,1472.15,0,1.55000000000018
137,1471.06,1472.15,0,1472.16,1.09000000000015,1.10000000000014
138,1472.99,1472.99,0,1475.64,0,2.65000000000009
139,1481.61,1481.61,0,1487.27,0,5.66000000000008
140,1491.04,1491.04,0,1494.81,0,3.76999999999998
141,1519.77,1519.77,0,1522.12,0,2.34999999999991
142,1524.63,1524.63,0,1524.89,0,0.259999999999991
143,1527.79,1527.79,0,1528.16,0,0.370000000000118
144,1529.12,1529.12,0,1530.67,0,1.55000000000018
145,1533.69,1533.69,0,1534.29,0,0.599999999999909
146,1545.85,1545.85,0,1548.32,0,2.47000000000003
147,1558.08,1558.08,0,1561.02,0,2.94000000000005
148,1569.91,1569.91,0,1572.33,0,2.41999999999985
149,1576.76,1576.76,0,1576.96,0,0.200000000000045
150,1608.81,1608.81,0,1610.78,0,1.97000000000003
151,1611.36,1611.36,0,1611.85,0,0.490000000000009
152,1612.98,1612.98,0,1614.76,0,1.77999999999997
153,1621.96,1621.96,0,1622.13,0,0.170000000000073
154,1626.42,1626.42,0,1626.85,0,0.429999999999836
155,1627.21,1627.21,0,1629.16,0,1.95000000000005
156,1628.4,1629.16,0,1630.39,0.759999999999991,1.99000000000001
157,1635.66,1635.66,0,1636.55,0,0.889999999999873
158,1636.11,1636.55,0,1637.15,0.440000000000055,1.04000000000019
159,1638.03,1638.03,0,1638.87,0,0.839999999999918
160,1640.67,1640.67,0,1643.7,0,3.02999999999997
161,1648.37,1648.37,0,1648.82,0,0.450000000000046
162,1648.47,1648.82,0,1649.28,0.349999999999909,0.809999999999945
163,1668.45,1668.45,0,1669.34,0,0.889999999999873
164,1673.13,1673.13,0,1673.31,0,0.179999999999836
165,1673.56,1673.56,0,1675.42,0,1.86000000000013
166,1685.56,1685.56,0,1686.19,0,0.630000000000109
167,1696.26,1696.26,0,1698.07,0,1.80999999999995
168,1700.91,1700.91,0,1701.43,0,0.519999999999982
169,1707.66,1707.66,0,1708.89,0,1.23000000000002
170,1711.18,1711.18,0,1712.81,0,1.62999999999988
171,1722.57,1722.57,0,1725.15,0,2.58000000000015
172,1739.06,1739.06,0,1739.6,0,0.539999999999964
173,1752.03,1752.03,0,1754.79,0,2.75999999999999
174,1759.39,1759.39,0,1759.81,0,0.419999999999845
175,1763.19,1763.19,0,1764.4,0,1.21000000000004
176,1795.56,1795.56,0,1798.02,0,2.46000000000004
177,1802.48,1802.48,0,1802.57,0,0.089999999999918
178,1808.68,1808.68,0,1810.16,0,1.48000000000002
179,1811.72,1811.72,0,1811.99,0,0.269999999999982
180,1830.77,1830.77,0,1831.64,0,0.870000000000118
181,1847.07,1847.07,0,1848.02,0,0.950000000000046
182,1860.97,1860.97,0,1861.41,0,0.440000000000055
183,1903.24,1903.24,0,1905.41,0,2.17000000000007
184,1903.75,1905.41,0,1906.5,1.66000000000008,2.75
185,1908.76,1908.76,0,1909.13,0,0.370000000000118
186,1909.94,1909.94,0,1912.05,0,2.1099999999999
187,1913.75,1913.75,0,1916.51,0,2.75999999999999
188,1924.71,1924.71,0,1925.31,0,0.599999999999909
189,1933.11,1933.11,0,1933.21,0,0.100000000000136
190,1933.9,1933.9,0,1934.24,0,0.339999999999918
191,1944.44,1944.44,0,1944.61,0,0.169999999999845
192,1955.99,1955.99,0,1959.2,0,3.21000000000004
193,1956.97,1959.2,0,1959.93,2.23000000000002,2.96000000000004
194,1962.55,1962.55,0,1962.59,0,0.039999999999964
195,2008.9,2008.9,0,2009.89,0,0.990000000000009
196,2017.45,2017.45,0,2019.04,0,1.58999999999992
197,2037.4,2037.4,0,2039.71,0,2.30999999999995
198,2047.46,2047.46,0,2050.41,0,2.94999999999982
199,2064,2064,0,2064.48,0,0.480000000000018
200,2081.26,2081.26,0,2083.1,0,1.83999999999969
201,2091.99,2091.99,0,2094.25,0,2.26000000000022
202,2096.21,2096.21,0,2096.21,0,0
203,2102.63,2102.63,0,2102.8,0,0.170000000000073
204,2120.14,2120.14,0,2120.36,0,0.220000000000255
205,2121.07,2121.07,0,2121.31,0,0.239999999999782
206,2133.76,2133.76,0,2134.86,0,1.09999999999991
207,2145.73,2145.73,0,2147.67,0,1.94000000000005
208,2149.47,2149.47,0,2151.63,0,2.16000000000031
209,2159,2159,0,2160.51,0,1.51000000000022
210,2160.68,2160.68,0,2160.76,0,0.080000000000382
211,2163.59,2163.59,0,2165.93,0,2.33999999999969
