Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turaround Time
47,412.87,412.87,0,414.09,0,1.21999999999997
48,413.39,414.09,0,415.21,0.699999999999989,1.81999999999999
49,419.27,419.27,0,421.98,0,2.71000000000004
50,430.32,430.32,0,430.69,0,0.370000000000005
51,437.18,437.18,0,437.43,0,0.25
52,439.08,439.08,0,440.27,0,1.19
53,462.82,462.82,0,463.12,0,0.300000000000011
54,464.87,464.87,0,465.69,0,0.819999999999993
55,479.75,479.75,0,480.51,0,0.759999999999991
56,485.9,485.9,0,487.06,0,1.16000000000003
57,490.34,490.34,0,490.45,0,0.110000000000014
58,501.88,501.88,0,504.95,0,3.06999999999999
59,510.85,510.85,0,512.07,0,1.22000000000003
60,512.28,512.28,0,512.47,0,0.190000000000055
61,523.39,523.39,0,523.58,0,0.190000000000055
62,536.16,536.16,0,536.18,0,0.019999999999982
63,536.45,536.45,0,536.76,0,0.309999999999945
64,550.65,550.65,0,550.78,0,0.129999999999995
65,557.16,557.16,0,557.63,0,0.470000000000027
66,566.53,566.53,0,566.54,0,0.009999999999991
67,575.3,575.3,0,575.38,0,0.080000000000041
68,596.51,596.51,0,596.61,0,0.100000000000023
69,602.86,602.86,0,603.28,0,0.419999999999959
70,608.59,608.59,0,608.61,0,0.019999999999982
71,611.9,611.9,0,612,0,0.100000000000023
72,619.38,619.38,0,621.31,0,1.92999999999995
73,623.18,623.18,0,623.57,0,0.3900000000001
74,637.98,637.98,0,638.26,0,0.279999999999973
75,645.73,645.73,0,648.12,0,2.38999999999999
76,650.76,650.76,0,651.26,0,0.5
77,663.04,663.04,0,663.57,0,0.530000000000086
78,665.38,665.38,0,665.93,0,0.549999999999955
79,676.78,676.78,0,677.24,0,0.460000000000036
80,679.6,679.6,0,679.73,0,0.129999999999995
81,692.72,692.72,0,692.98,0,0.259999999999991
82,704.12,704.12,0,704.66,0,0.539999999999964
83,715.39,715.39,0,716.31,0,0.919999999999959
84,731.58,731.58,0,731.94,0,0.360000000000014
85,740.21,740.21,0,742.92,0,2.70999999999992
86,742.55,742.92,0,746.04,0.370000000000005,3.49000000000001
87,749.28,749.28,0,750.44,0,1.16000000000008
88,751.61,751.61,0,751.74,0,0.129999999999995
89,755.07,755.07,0,755.24,0,0.169999999999959
90,762.29,762.29,0,765.12,0,2.83000000000004
91,763.5,765.12,0,765.52,1.62,2.01999999999998
92,780.7,780.7,0,781.01,0,0.309999999999945
93,781.36,781.36,0,782.79,0,1.42999999999995
94,791.33,791.33,0,791.37,0,0.039999999999964
95,793.13,793.13,0,793.82,0,0.690000000000055
96,815.26,815.26,0,815.46,0,0.200000000000045
97,818.48,818.48,0,818.96,0,0.480000000000018
98,824.92,824.92,0,826.7,0,1.78000000000009
99,835.1,835.1,0,835.15,0,0.049999999999955
100,840.61,840.61,0,840.71,0,0.100000000000023
101,844.24,844.24,0,844.57,0,0.330000000000041
102,844.33,844.57,0,845.12,0.240000000000009,0.789999999999964
103,846.34,846.34,0,848.5,0,2.15999999999997
104,849.37,849.37,0,851.81,0,2.43999999999994
105,865.05,865.05,0,865.14,0,0.090000000000032
106,870.84,870.84,0,870.85,0,0.009999999999991
107,910.55,910.55,0,913.33,0,2.78000000000009
108,912.54,913.33,0,914.54,0.790000000000077,2
109,932.61,932.61,0,933.27,0,0.659999999999968
110,941.77,941.77,0,941.9,0,0.129999999999995
111,943.21,943.21,0,943.44,0,0.230000000000018
112,951.11,951.11,0,951.38,0,0.269999999999982
113,959.28,959.28,0,959.29,0,0.009999999999991
114,965.25,965.25,0,966.27,0,1.01999999999998
115,966.29,966.29,0,966.54,0,0.25
116,983.24,983.24,0,983.37,0,0.129999999999995
117,988.06,988.06,0,988.43,0,0.370000000000005
118,992.31,992.31,0,992.9,0,0.590000000000032
119,1001.08,1001.08,0,1002.27,0,1.18999999999994
120,1029.72,1029.72,0,1029.72,0,0
121,1046.07,1046.07,0,1047.84,0,1.76999999999998
122,1053.39,1053.39,0,1054.76,0,1.36999999999989
123,1092.17,1092.17,0,1093.13,0,0.960000000000036
124,1098.27,1098.27,0,1098.96,0,0.690000000000055
125,1099.34,1099.34,0,1099.37,0,0.029999999999973
126,1123,1123,0,1123.04,0,0.039999999999964
127,1125.06,1125.06,0,1125.21,0,0.150000000000091
128,1140.25,1140.25,0,1143.39,0,3.1400000000001
129,1157.1,1157.1,0,1157.14,0,0.040000000000191
130,1160.24,1160.24,0,1160.82,0,0.579999999999927
131,1166.22,1166.22,0,1166.62,0,0.399999999999864
132,1167,1167,0,1167.24,0,0.240000000000009
133,1183.19,1183.19,0,1183.41,0,0.220000000000027
134,1186.28,1186.28,0,1186.51,0,0.230000000000018
135,1194.48,1194.48,0,1195.95,0,1.47000000000003
136,1204.52,1204.52,0,1206.28,0,1.75999999999999
137,1213.76,1213.76,0,1216.49,0,2.73000000000002
138,1235.33,1235.33,0,1235.48,0,0.150000000000091
139,1242.26,1242.26,0,1242.34,0,0.079999999999927
140,1252.74,1252.74,0,1253.43,0,0.690000000000055
141,1262.01,1262.01,0,1263.46,0,1.45000000000005
142,1267.44,1267.44,0,1267.86,0,0.419999999999845
143,1273.17,1273.17,0,1273.48,0,0.309999999999945
144,1294.21,1294.21,0,1295.14,0,0.930000000000064
145,1296.89,1296.89,0,1297.64,0,0.75
146,1319.46,1319.46,0,1319.69,0,0.230000000000018
147,1329.03,1329.03,0,1329.17,0,0.1400000000001
148,1335.93,1335.93,0,1336.04,0,0.1099999999999
149,1337.79,1337.79,0,1339.72,0,1.93000000000006
150,1347.56,1347.56,0,1347.73,0,0.170000000000073
151,1355.74,1355.74,0,1356.21,0,0.470000000000027
152,1358.03,1358.03,0,1358.58,0,0.549999999999955
153,1361.26,1361.26,0,1362.06,0,0.799999999999955
154,1364.63,1364.63,0,1364.63,0,0
155,1374.5,1374.5,0,1374.65,0,0.150000000000091
156,1378.6,1378.6,0,1380.08,0,1.48000000000002
157,1393.75,1393.75,0,1394.58,0,0.829999999999927
158,1407.07,1407.07,0,1408.29,0,1.22000000000003
159,1425.74,1425.74,0,1426.52,0,0.779999999999973
160,1434.34,1434.34,0,1434.66,0,0.320000000000164
161,1455.82,1455.82,0,1456.04,0,0.220000000000027
162,1461.32,1461.32,0,1461.76,0,0.440000000000055
163,1469.58,1469.58,0,1469.92,0,0.340000000000146
164,1476.87,1476.87,0,1477.81,0,0.940000000000055
165,1493.57,1493.57,0,1494.03,0,0.460000000000036
166,1494.75,1494.75,0,1498.23,0,3.48000000000002
167,1498.58,1498.58,0,1499.75,0,1.17000000000007
168,1500.06,1500.06,0,1500.22,0,0.160000000000082
169,1500.35,1500.35,0,1500.36,0,0.009999999999991
170,1504.09,1504.09,0,1505.77,0,1.68000000000006
171,1504.3,1505.77,0,1506.09,1.47000000000003,1.78999999999996
172,1543.02,1543.02,0,1543.57,0,0.549999999999955
173,1543.94,1543.94,0,1545.67,0,1.73000000000002
174,1552.82,1552.82,0,1554.12,0,1.29999999999995
175,1556.2,1556.2,0,1556.71,0,0.509999999999991
176,1564.64,1564.64,0,1566.63,0,1.99000000000001
177,1569.16,1569.16,0,1569.47,0,0.309999999999945
178,1580.33,1580.33,0,1583.76,0,3.43000000000006
179,1588.39,1588.39,0,1588.41,0,0.019999999999982
180,1593.28,1593.28,0,1593.69,0,0.410000000000082
181,1603.16,1603.16,0,1606.07,0,2.90999999999985
182,1603.53,1606.07,0,1609.97,2.53999999999996,6.44000000000005
183,1607.18,1609.97,0,1611.01,2.78999999999996,3.82999999999993
184,1612.26,1612.26,0,1613.08,0,0.819999999999936
185,1614.72,1614.72,0,1615.87,0,1.14999999999986
186,1619,1619,0,1619.24,0,0.240000000000009
187,1627.07,1627.07,0,1628.32,0,1.25
188,1665.89,1665.89,0,1666.21,0,0.319999999999936
189,1669.04,1669.04,0,1669.16,0,0.120000000000118
190,1713.32,1713.32,0,1713.42,0,0.100000000000136
191,1718.04,1718.04,0,1720.54,0,2.5
192,1731.84,1731.84,0,1733.11,0,1.26999999999998
193,1734.55,1734.55,0,1734.68,0,0.130000000000109
194,1742.02,1742.02,0,1744.05,0,2.02999999999997
195,1743.84,1744.05,0,1744.54,0.210000000000036,0.700000000000046
196,1753.25,1753.25,0,1753.41,0,0.160000000000082
197,1765.15,1765.15,0,1765.77,0,0.619999999999891
198,1783.54,1783.54,0,1784.21,0,0.670000000000073
199,1809.35,1809.35,0,1810.04,0,0.690000000000055
200,1809.87,1810.04,0,1810.89,0.170000000000073,1.02000000000021
201,1811.51,1811.51,0,1812.12,0,0.6099999999999
202,1815.01,1815.01,0,1815.57,0,0.559999999999945
203,1826.99,1826.99,0,1829.86,0,2.86999999999989
204,1833.7,1833.7,0,1833.78,0,0.079999999999927
205,1837.69,1837.69,0,1837.9,0,0.210000000000036
206,1839.1,1839.1,0,1839.16,0,0.060000000000173
207,1839.47,1839.47,0,1841,0,1.52999999999997
208,1841.66,1841.66,0,1842.66,0,1
209,1843.75,1843.75,0,1844.96,0,1.21000000000004
210,1843.92,1844.96,0,1845.06,1.03999999999996,1.13999999999987
211,1844.45,1845.06,0,1846.13,0.6099999999999,1.68000000000006
212,1855.04,1855.04,0,1855.22,0,0.180000000000064
213,1864.91,1864.91,0,1865.53,0,0.619999999999891
214,1869.82,1869.82,0,1869.95,0,0.130000000000109
215,1875.87,1875.87,0,1876.14,0,0.270000000000209
216,1885.96,1885.96,0,1886.35,0,0.389999999999873
217,1895.64,1895.64,0,1895.79,0,0.149999999999864
218,1895.95,1895.95,0,1896.77,0,0.819999999999936
219,1906.73,1906.73,0,1907.33,0,0.599999999999909
220,1940.18,1940.18,0,1941.08,0,0.899999999999864
221,1943.19,1943.19,0,1943.39,0,0.200000000000045
222,1943.72,1943.72,0,1943.85,0,0.129999999999882
223,1961.46,1961.46,0,1961.8,0,0.339999999999918
224,1988.93,1988.93,0,1989.64,0,0.710000000000036
225,2017.62,2017.62,0,2018.33,0,0.710000000000036
226,2019.48,2019.48,0,2019.63,0,0.150000000000091
227,2025.32,2025.32,0,2025.55,0,0.230000000000018
228,2028.01,2028.01,0,2028.23,0,0.220000000000027
229,2039.11,2039.11,0,2039.14,0,0.0300000000002
230,2078.18,2078.18,0,2078.26,0,0.080000000000382
231,2092.19,2092.19,0,2093.04,0,0.849999999999909
232,2095.49,2095.49,0,2096.28,0,0.790000000000418
233,2097.72,2097.72,0,2098.63,0,0.910000000000309
234,2107.44,2107.44,0,2108.85,0,1.40999999999985
235,2110.51,2110.51,0,2110.62,0,0.109999999999673
236,2117.05,2117.05,0,2118.75,0,1.69999999999982
237,2124.57,2124.57,0,2127.02,0,2.44999999999982
238,2124.74,2127.02,0,2127.46,2.2800000000002,2.72000000000025
239,2125.01,2127.46,0,2129.65,2.44999999999982,4.63999999999987
240,2127.13,2129.65,0,2129.69,2.51999999999998,2.55999999999995
241,2134.87,2134.87,0,2135.63,0,0.760000000000218
242,2143.74,2143.74,0,2145.42,0,1.68000000000029
243,2149.11,2149.11,0,2150.6,0,1.48999999999978
244,2152.64,2152.64,0,2152.67,0,0.0300000000002
245,2160.99,2160.99,0,2162.17,0,1.18000000000029
246,2162.48,2162.48,0,2162.65,0,0.170000000000073
247,2174.86,2174.86,0,2174.97,0,0.109999999999673
248,2183.53,2183.53,0,2184.43,0,0.899999999999636
249,2186.93,2186.93,0,2188.76,0,1.83000000000038
250,2190.39,2190.39,0,2191.23,0,0.840000000000146
251,2199.39,2199.39,0,2199.41,0,0.019999999999982
252,2214.48,2214.48,0,2214.53,0,0.050000000000182
253,2218.07,2218.07,0,2218.6,0,0.529999999999745
254,2229.52,2229.52,0,2229.8,0,0.2800000000002
255,2235.09,2235.09,0,2235.98,0,0.889999999999873
256,2250.71,2250.71,0,2251.68,0,0.9699999999998
257,2263.59,2263.59,0,2264.42,0,0.829999999999927
258,2279.33,2279.33,0,2279.59,0,0.260000000000218
259,2302.71,2302.71,0,2303.85,0,1.13999999999987
260,2304.29,2304.29,0,2304.42,0,0.130000000000109
261,2305.92,2305.92,0,2307.96,0,2.03999999999996
262,2307.33,2307.96,0,2307.98,0.630000000000109,0.650000000000091
263,2312.99,2312.99,0,2313.52,0,0.5300000000002
264,2315.3,2315.3,0,2318.41,0,3.10999999999967
265,2338.1,2338.1,0,2338.11,0,0.010000000000218
266,2339.54,2339.54,0,2339.62,0,0.079999999999927
267,2344.15,2344.15,0,2344.52,0,0.369999999999891
268,2345.04,2345.04,0,2345.53,0,0.490000000000237
269,2350.56,2350.56,0,2350.78,0,0.220000000000255
270,2402.97,2402.97,0,2403.58,0,0.610000000000127
271,2430.75,2430.75,0,2430.85,0,0.099999999999909
272,2449.5,2449.5,0,2449.7,0,0.199999999999818
273,2451.24,2451.24,0,2451.28,0,0.040000000000418
274,2455,2455,0,2455.27,0,0.269999999999982
275,2461.04,2461.04,0,2461.31,0,0.269999999999982
276,2464.36,2464.36,0,2465.51,0,1.15000000000009
277,2476.8,2476.8,0,2477.59,0,0.789999999999964
278,2479.62,2479.62,0,2487.77,0,8.15000000000009
279,2481.91,2487.77,0,2488.46,5.86000000000013,6.55000000000018
280,2485.32,2488.46,0,2489.14,3.13999999999987,3.81999999999971
281,2486.9,2489.14,0,2489.22,2.23999999999978,2.31999999999971
282,2489.07,2489.22,0,2489.51,0.149999999999636,0.440000000000055
283,2501.04,2501.04,0,2501.22,0,0.179999999999836
284,2511.8,2511.8,0,2512.07,0,0.269999999999982
285,2513.45,2513.45,0,2515.23,0,1.7800000000002
286,2531.9,2531.9,0,2532.28,0,0.380000000000109
287,2554.31,2554.31,0,2554.42,0,0.110000000000127
288,2571.36,2571.36,0,2571.4,0,0.039999999999964
289,2574.96,2574.96,0,2575.25,0,0.289999999999964
290,2582.34,2582.34,0,2582.77,0,0.429999999999836
291,2595.81,2595.81,0,2595.98,0,0.170000000000073
292,2612.09,2612.09,0,2612.17,0,0.079999999999927
293,2613.07,2613.07,0,2613.31,0,0.239999999999782
294,2630.11,2630.11,0,2630.3,0,0.190000000000055
295,2632.1,2632.1,0,2632.38,0,0.2800000000002
296,2639.54,2639.54,0,2639.76,0,0.220000000000255
297,2655.63,2655.63,0,2655.75,0,0.119999999999891
298,2664.26,2664.26,0,2664.35,0,0.089999999999691
299,2690.28,2690.28,0,2690.56,0,0.279999999999745
300,2691.41,2691.41,0,2692.14,0,0.730000000000018
301,2701.37,2701.37,0,2701.38,0,0.010000000000218
302,2707.39,2707.39,0,2709.3,0,1.91000000000031
303,2708.79,2709.3,0,2709.58,0.510000000000218,0.789999999999964
304,2727.45,2727.45,0,2731.02,0,3.57000000000016
305,2728.35,2731.02,0,2732.4,2.67000000000007,4.05000000000018
306,2730.96,2732.4,0,2733.15,1.44000000000005,2.19000000000005
307,2736.85,2736.85,0,2738.77,0,1.92000000000007
308,2737.77,2738.77,0,2739.66,1,1.88999999999987
309,2745.68,2745.68,0,2746.13,0,0.450000000000273
310,2745.76,2746.13,0,2748.81,0.369999999999891,3.04999999999973
311,2763.78,2763.78,0,2764.89,0,1.10999999999967
312,2764.37,2764.89,0,2765.26,0.519999999999982,0.890000000000327
313,2781.45,2781.45,0,2782.31,0,0.860000000000127
314,2791.45,2791.45,0,2791.66,0,0.210000000000036
315,2795.47,2795.47,0,2796.49,0,1.01999999999998
316,2801.17,2801.17,0,2802.78,0,1.61000000000013
317,2802.46,2802.78,0,2803.29,0.320000000000164,0.829999999999927
318,2810.43,2810.43,0,2811.47,0,1.03999999999996
319,2827.04,2827.04,0,2828.43,0,1.38999999999987
320,2829.61,2829.61,0,2830.13,0,0.519999999999982
321,2843.12,2843.12,0,2843.13,0,0.010000000000218
322,2843.3,2843.3,0,2845.07,0,1.76999999999998
323,2845.08,2845.08,0,2845.57,0,0.490000000000237
324,2847.64,2847.64,0,2847.87,0,0.230000000000018
325,2851.79,2851.79,0,2853.03,0,1.24000000000024
326,2855.76,2855.76,0,2855.84,0,0.079999999999927
327,2857.49,2857.49,0,2858.19,0,0.700000000000273
328,2858.45,2858.45,0,2859.37,0,0.920000000000073
329,2868.74,2868.74,0,2868.99,0,0.25
330,2874.55,2874.55,0,2874.9,0,0.349999999999909
331,2880.61,2880.61,0,2880.71,0,0.099999999999909
332,2900.45,2900.45,0,2900.78,0,0.330000000000382
333,2942.07,2942.07,0,2942.69,0,0.619999999999891
334,2944.94,2944.94,0,2945.85,0,0.909999999999855
335,2991.79,2991.79,0,2992.3,0,0.510000000000218
336,2997.16,2997.16,0,2997.92,0,0.760000000000218
337,3028.14,3028.14,0,3031.56,0,3.42000000000007
338,3032.19,3032.19,0,3033.29,0,1.09999999999991
339,3036.9,3036.9,0,3036.99,0,0.089999999999691
340,3039.14,3039.14,0,3039.87,0,0.730000000000018
341,3040.3,3040.3,0,3040.84,0,0.539999999999964
342,3064.63,3064.63,0,3064.66,0,0.029999999999745
343,3074.02,3074.02,0,3074.51,0,0.490000000000237
344,3077.11,3077.11,0,3077.87,0,0.759999999999764
345,3083.78,3083.78,0,3085.06,0,1.27999999999975
346,3088.85,3088.85,0,3090.11,0,1.26000000000022
347,3091.88,3091.88,0,3092.98,0,1.09999999999991
348,3096.58,3096.58,0,3096.69,0,0.110000000000127
349,3101.83,3101.83,0,3103.34,0,1.51000000000022
350,3114.45,3114.45,0,3114.7,0,0.25
351,3145.04,3145.04,0,3145.38,0,0.340000000000146
352,3159.49,3159.49,0,3161.85,0,2.36000000000013
353,3175.25,3175.25,0,3175.52,0,0.269999999999982
354,3179.1,3179.1,0,3179.32,0,0.220000000000255
355,3192.87,3192.87,0,3194.16,0,1.28999999999996
356,3210.42,3210.42,0,3212.19,0,1.76999999999998
357,3243.75,3243.75,0,3244.32,0,0.570000000000164
358,3251.81,3251.81,0,3252.73,0,0.920000000000073
359,3268.3,3268.3,0,3269.48,0,1.17999999999984
360,3282.99,3282.99,0,3283.48,0,0.490000000000237
361,3294.49,3294.49,0,3296.14,0,1.65000000000009
362,3310.57,3310.57,0,3310.63,0,0.059999999999946
363,3316.09,3316.09,0,3316.38,0,0.289999999999964
364,3316.43,3316.43,0,3316.48,0,0.050000000000182
365,3338.3,3338.3,0,3341.33,0,3.02999999999975
366,3346.58,3346.58,0,3348.21,0,1.63000000000011
367,3349.75,3349.75,0,3350.09,0,0.340000000000146
368,3349.95,3350.09,0,3354.72,0.140000000000327,4.76999999999998
369,3354.49,3354.72,0,3354.89,0.230000000000018,0.400000000000091
370,3359.86,3359.86,0,3361.69,0,1.82999999999993
371,3366.71,3366.71,0,3367.08,0,0.369999999999891
372,3372.29,3372.29,0,3372.29,0,0
373,3376.47,3376.47,0,3377.31,0,0.840000000000146
374,3382.85,3382.85,0,3384.4,0,1.55000000000018
375,3427.66,3427.66,0,3428.19,0,0.5300000000002
376,3430.11,3430.11,0,3430.38,0,0.269999999999982
377,3442.95,3442.95,0,3443.75,0,0.800000000000182
378,3459.43,3459.43,0,3459.54,0,0.110000000000127
379,3490.89,3490.89,0,3491.35,0,0.460000000000036
380,3491.19,3491.35,0,3491.63,0.159999999999854,0.440000000000055
381,3497.23,3497.23,0,3498.91,0,1.67999999999984
382,3563.98,3563.98,0,3564.79,0,0.809999999999945
383,3574.18,3574.18,0,3574.59,0,0.410000000000309
384,3582.58,3582.58,0,3583.23,0,0.650000000000091
385,3585.32,3585.32,0,3585.63,0,0.309999999999945
386,3596.89,3596.89,0,3597.22,0,0.329999999999927
387,3611.92,3611.92,0,3612.32,0,0.400000000000091
388,3615.03,3615.03,0,3615.5,0,0.4699999999998
389,3624.49,3624.49,0,3624.77,0,0.2800000000002
390,3642.96,3642.96,0,3643.99,0,1.02999999999975
391,3645.15,3645.15,0,3646.28,0,1.13000000000011
392,3648.24,3648.24,0,3649.02,0,0.7800000000002
393,3648.72,3649.02,0,3649.18,0.300000000000182,0.460000000000036
394,3650.5,3650.5,0,3650.85,0,0.349999999999909
395,3659.68,3659.68,0,3659.76,0,0.080000000000382
396,3666.58,3666.58,0,3667.37,0,0.789999999999964
397,3677.15,3677.15,0,3677.15,0,0
398,3690.42,3690.42,0,3690.61,0,0.190000000000055
399,3696.2,3696.2,0,3696.75,0,0.550000000000182
400,3701.82,3701.82,0,3702.87,0,1.04999999999973
401,3711.42,3711.42,0,3712.04,0,0.619999999999891
402,3735.86,3735.86,0,3736.66,0,0.799999999999727
403,3741.86,3741.86,0,3743.88,0,2.01999999999998
404,3755.25,3755.25,0,3755.32,0,0.070000000000164
405,3760.88,3760.88,0,3763.23,0,2.34999999999991
406,3761.65,3763.23,0,3764.51,1.57999999999993,2.86000000000013
407,3764.32,3764.51,0,3764.82,0.190000000000055,0.5
408,3807.11,3807.11,0,3808.54,0,1.42999999999984
409,3816.01,3816.01,0,3817.25,0,1.23999999999978
410,3826.55,3826.55,0,3826.83,0,0.279999999999745
411,3858.41,3858.41,0,3859.06,0,0.650000000000091
412,3859.17,3859.17,0,3859.93,0,0.759999999999764
413,3862.41,3862.41,0,3862.59,0,0.180000000000291
414,3872.44,3872.44,0,3872.63,0,0.190000000000055
415,3873.16,3873.16,0,3873.52,0,0.360000000000127
416,3873.21,3873.52,0,3874.45,0.309999999999945,1.23999999999978
417,3875.93,3875.93,0,3876.53,0,0.600000000000364
418,3881.71,3881.71,0,3882.21,0,0.5
419,3890.57,3890.57,0,3892.35,0,1.77999999999975
420,3893.99,3893.99,0,3894.79,0,0.800000000000182
421,3912.65,3912.65,0,3913.16,0,0.509999999999764
422,3930.65,3930.65,0,3931.86,0,1.21000000000004
423,3935.15,3935.15,0,3935.77,0,0.619999999999891
424,3975.03,3975.03,0,3975.3,0,0.269999999999982
425,3975.74,3975.74,0,3977.26,0,1.52000000000044
426,3979.52,3979.52,0,3979.73,0,0.210000000000036
427,3984.38,3984.38,0,3984.55,0,0.170000000000073
428,3986.47,3986.47,0,3986.9,0,0.430000000000291
429,4005.01,4005.01,0,4005.4,0,0.389999999999873
430,4006.17,4006.17,0,4006.48,0,0.309999999999945
431,4006.33,4006.48,0,4006.48,0.150000000000091,0.150000000000091
432,4014.74,4014.74,0,4014.95,0,0.210000000000036
433,4015.35,4015.35,0,4015.41,0,0.059999999999946
434,4029.14,4029.14,0,4032.55,0,3.41000000000031
435,4042.3,4042.3,0,4042.57,0,0.269999999999982
436,4043.48,4043.48,0,4045.01,0,1.5300000000002
437,4045.1,4045.1,0,4045.23,0,0.130000000000109
438,4062.57,4062.57,0,4062.66,0,0.089999999999691
439,4076.32,4076.32,0,4076.65,0,0.329999999999927
440,4079.32,4079.32,0,4079.6,0,0.279999999999745
441,4079.62,4079.62,0,4080.35,0,0.730000000000018
442,4085.03,4085.03,0,4085.37,0,0.339999999999691
443,4094.61,4094.61,0,4094.68,0,0.069999999999709
444,4096.22,4096.22,0,4096.62,0,0.399999999999636
445,4113.55,4113.55,0,4115.31,0,1.76000000000022
446,4116.92,4116.92,0,4117.2,0,0.279999999999745
447,4128.1,4128.1,0,4129.9,0,1.79999999999927
448,4135.36,4135.36,0,4135.4,0,0.039999999999964
449,4146.18,4146.18,0,4146.37,0,0.1899999999996
450,4162.88,4162.88,0,4163.34,0,0.460000000000036
451,4186.99,4186.99,0,4187.06,0,0.070000000000619
452,4195.38,4195.38,0,4195.99,0,0.609999999999673
453,4202.09,4202.09,0,4202.51,0,0.420000000000073
454,4205.81,4205.81,0,4206.1,0,0.289999999999964
455,4216.53,4216.53,0,4217.72,0,1.19000000000051
456,4235.6,4235.6,0,4236.56,0,0.960000000000036
457,4245.71,4245.71,0,4246.33,0,0.619999999999891
458,4247.43,4247.43,0,4248.7,0,1.26999999999953
459,4249.19,4249.19,0,4249.44,0,0.25
460,4274.93,4274.93,0,4275.42,0,0.489999999999782
461,4284.65,4284.65,0,4285.43,0,0.780000000000655
462,4306.39,4306.39,0,4307.28,0,0.889999999999418
463,4331.88,4331.88,0,4331.89,0,0.010000000000218
464,4336.29,4336.29,0,4337.57,0,1.27999999999975
465,4341.85,4341.85,0,4345.01,0,3.15999999999985
466,4343.74,4345.01,0,4345.67,1.27000000000044,1.93000000000029
467,4348.78,4348.78,0,4350.65,0,1.86999999999989
468,4353.53,4353.53,0,4353.74,0,0.210000000000036
469,4355.89,4355.89,0,4356.26,0,0.369999999999891
470,4360.85,4360.85,0,4364.21,0,3.35999999999967
471,4366.21,4366.21,0,4366.63,0,0.420000000000073
472,4368.23,4368.23,0,4368.59,0,0.360000000000582
473,4370.62,4370.62,0,4371.54,0,0.920000000000073
474,4372.07,4372.07,0,4372.49,0,0.420000000000073
475,4377.75,4377.75,0,4379.05,0,1.30000000000018
476,4390.28,4390.28,0,4390.41,0,0.130000000000109
477,4393.95,4393.95,0,4396.87,0,2.92000000000007
478,4416.44,4416.44,0,4416.57,0,0.130000000000109
479,4422.4,4422.4,0,4423.02,0,0.6200000000008
480,4428.59,4428.59,0,4429.98,0,1.38999999999942
481,4434.49,4434.49,0,4434.56,0,0.070000000000619
482,4449.99,4449.99,0,4450.9,0,0.909999999999855
483,4452.41,4452.41,0,4452.89,0,0.480000000000473
484,4460.41,4460.41,0,4461.35,0,0.940000000000509
485,4495.94,4495.94,0,4496.04,0,0.100000000000364
486,4496.27,4496.27,0,4497.36,0,1.08999999999924
487,4497.23,4497.36,0,4497.78,0.130000000000109,0.550000000000182
488,4499.34,4499.34,0,4499.62,0,0.279999999999745
