Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turnaround Time
1,14.91,14.91,0,17.48,0,2.57
2,15.58,17.48,0,18.05,1.9,2.47
3,27.35,27.35,0,27.48,0,0.129999999999999
4,69.18,69.18,0,73.08,0,3.89999999999999
5,71.66,73.08,0,75.29,1.42,3.63000000000001
6,76.56,76.56,0,77.19,0,0.629999999999995
7,77.76,77.76,0,78.43,0,0.670000000000002
8,85.64,85.64,0,87.06,0,1.42
9,86.57,87.06,0,87.95,0.490000000000009,1.38000000000001
10,105.32,105.32,0,105.47,0,0.150000000000006
11,108.57,108.57,0,108.61,0,0.040000000000006
12,109.24,109.24,0,111.43,0,2.19000000000001
13,111.33,111.43,0,114.97,0.100000000000009,3.64
14,117.29,117.29,0,118.19,0,0.899999999999992
15,119.09,119.09,0,119.74,0,0.649999999999992
16,126.05,126.05,0,128.27,0,2.22000000000001
17,128.18,128.27,0,128.6,0.090000000000003,0.419999999999988
18,146.86,146.86,0,151.02,0,4.16
19,167.1,167.1,0,168.16,0,1.06
20,178,178,0,178.72,0,0.719999999999999
21,182.43,182.43,0,182.89,0,0.45999999999998
22,204.9,204.9,0,205.58,0,0.680000000000007
23,208.39,208.39,0,208.55,0,0.160000000000025
24,219.63,219.63,0,219.97,0,0.340000000000003
25,234.39,234.39,0,238.14,0,3.75
26,239.47,239.47,0,240.92,0,1.44999999999999
27,263.25,263.25,0,264.72,0,1.47000000000003
28,265.76,265.76,0,266.05,0,0.29000000000002
29,285.06,285.06,0,285.33,0,0.269999999999982
30,318.14,318.14,0,319.08,0,0.939999999999998
31,327.76,327.76,0,327.81,0,0.050000000000011
32,357.33,357.33,0,359.04,0,1.71000000000004
33,367.3,367.3,0,367.33,0,0.029999999999973
34,378.77,378.77,0,379.21,0,0.439999999999998
35,392.36,392.36,0,393.23,0,0.870000000000005
36,392.73,393.23,0,393.31,0.5,0.579999999999984
37,392.92,393.31,0,393.83,0.389999999999986,0.909999999999968
38,393.77,393.83,0,396.21,0.060000000000002,2.44
39,404.05,404.05,0,404.36,0,0.310000000000002
40,421.63,421.63,0,422.36,0,0.730000000000018
41,423.46,423.46,0,423.94,0,0.480000000000018
42,431.76,431.76,0,432.45,0,0.689999999999998
43,437.42,437.42,0,437.53,0,0.109999999999957
44,437.85,437.85,0,437.85,0,0
45,446.56,446.56,0,446.86,0,0.300000000000011
46,448.94,448.94,0,449.46,0,0.519999999999982
47,473.19,473.19,0,475.45,0,2.25999999999999
48,497.75,497.75,0,498.1,0,0.350000000000023
49,506.17,506.17,0,506.41,0,0.240000000000009
50,521.78,521.78,0,522.59,0,0.810000000000059
51,530.64,530.64,0,530.7,0,0.060000000000059
52,534.84,534.84,0,535.3,0,0.459999999999923
53,537.78,537.78,0,538.28,0,0.5
54,540.7,540.7,0,540.94,0,0.240000000000009
55,546.4,546.4,0,548.21,0,1.81000000000006
56,565.51,565.51,0,565.68,0,0.169999999999959
57,567.49,567.49,0,567.61,0,0.120000000000005
58,567.97,567.97,0,567.99,0,0.019999999999982
59,582.78,582.78,0,582.95,0,0.170000000000073
60,614.71,614.71,0,615.55,0,0.839999999999918
61,617.54,617.54,0,617.64,0,0.100000000000023
62,618.86,618.86,0,622.41,0,3.54999999999995
63,624.16,624.16,0,625.57,0,1.41000000000008
64,627.15,627.15,0,628.19,0,1.04000000000008
65,634.67,634.67,0,639.03,0,4.36000000000001
66,639.26,639.26,0,639.8,0,0.539999999999964
67,666.07,666.07,0,666.1,0,0.029999999999973
68,669.77,669.77,0,670.42,0,0.649999999999977
69,671.85,671.85,0,672.79,0,0.939999999999941
70,694.18,694.18,0,695.89,0,1.71000000000004
71,708.15,708.15,0,708.61,0,0.460000000000036
72,709.59,709.59,0,709.69,0,0.100000000000023
73,717.29,717.29,0,717.88,0,0.590000000000032
74,722.35,722.35,0,723.83,0,1.48000000000002
75,726.95,726.95,0,727.15,0,0.199999999999932
76,752.7,752.7,0,753.38,0,0.67999999999995
77,792.69,792.69,0,793.19,0,0.5
78,800.4,800.4,0,800.58,0,0.180000000000064
79,822.41,822.41,0,823.47,0,1.06000000000006
80,825.32,825.32,0,825.9,0,0.579999999999927
81,830.13,830.13,0,832.15,0,2.01999999999998
82,830.25,832.15,0,833.85,1.89999999999998,3.60000000000002
83,844.93,844.93,0,847.97,0,3.04000000000008
84,867.11,867.11,0,867.51,0,0.399999999999977
85,867.78,867.78,0,871.58,0,3.80000000000007
86,884.13,884.13,0,884.53,0,0.399999999999977
87,888.85,888.85,0,889.92,0,1.06999999999994
88,889.2,889.92,0,890.61,0.719999999999914,1.40999999999997
89,896.84,896.84,0,898.39,0,1.54999999999995
90,912.74,912.74,0,914.3,0,1.55999999999995
91,927.05,927.05,0,927.53,0,0.480000000000018
92,934.55,934.55,0,934.87,0,0.32000000000005
93,943.64,943.64,0,944.59,0,0.950000000000046
94,954.9,954.9,0,955.65,0,0.75
95,970.59,970.59,0,970.68,0,0.089999999999918
96,975.64,975.64,0,976.64,0,1
97,981.9,981.9,0,982.08,0,0.180000000000064
98,1002.52,1002.52,0,1003.27,0,0.75
99,1009.85,1009.85,0,1009.88,0,0.029999999999973
100,1025.17,1025.17,0,1025.44,0,0.269999999999982
101,1025.74,1025.74,0,1026.05,0,0.309999999999945
102,1053.59,1053.59,0,1054.45,0,0.860000000000127
103,1059.11,1059.11,0,1059.52,0,0.410000000000082
104,1059.99,1059.99,0,1060.66,0,0.670000000000073
105,1067.27,1067.27,0,1067.31,0,0.039999999999964
106,1076.2,1076.2,0,1077.12,0,0.919999999999845
107,1101.4,1101.4,0,1102.48,0,1.07999999999993
108,1122.66,1122.66,0,1123.04,0,0.379999999999882
109,1136.77,1136.77,0,1137.64,0,0.870000000000118
110,1141.29,1141.29,0,1142.54,0,1.25
111,1144.28,1144.28,0,1145.76,0,1.48000000000002
112,1186.24,1186.24,0,1187.5,0,1.25999999999999
113,1192.11,1192.11,0,1193.35,0,1.24000000000001
114,1200.44,1200.44,0,1203.41,0,2.97000000000003
115,1213.37,1213.37,0,1213.56,0,0.190000000000055
116,1224.51,1224.51,0,1224.67,0,0.160000000000082
117,1240.41,1240.41,0,1241.12,0,0.709999999999809
118,1284.66,1284.66,0,1285.35,0,0.689999999999827
119,1298.51,1298.51,0,1298.56,0,0.049999999999955
120,1323.76,1323.76,0,1324.25,0,0.490000000000009
121,1325.05,1325.05,0,1327.62,0,2.56999999999994
122,1333.66,1333.66,0,1334.26,0,0.599999999999909
123,1337.63,1337.63,0,1337.66,0,0.029999999999973
124,1340.39,1340.39,0,1341.29,0,0.899999999999864
125,1363.49,1363.49,0,1363.66,0,0.170000000000073
126,1363.51,1363.66,0,1364.54,0.150000000000091,1.02999999999997
127,1385.79,1385.79,0,1386.54,0,0.75
128,1391.23,1391.23,0,1391.85,0,0.619999999999891
129,1416.53,1416.53,0,1418.16,0,1.63000000000011
130,1434.06,1434.06,0,1434.42,0,0.360000000000127
131,1441.34,1441.34,0,1444.42,0,3.08000000000015
132,1443.96,1444.42,0,1445.29,0.460000000000036,1.32999999999993
133,1456.05,1456.05,0,1457.31,0,1.25999999999999
134,1469.58,1469.58,0,1470.72,0,1.1400000000001
135,1470.45,1470.72,0,1471.27,0.269999999999982,0.819999999999936
136,1507.88,1507.88,0,1507.93,0,0.049999999999955
137,1510.85,1510.85,0,1511.22,0,0.370000000000118
138,1511.24,1511.24,0,1518.51,0,7.26999999999998
139,1527.87,1527.87,0,1528.83,0,0.960000000000036
140,1532.88,1532.88,0,1537.69,0,4.80999999999995
141,1558.77,1558.77,0,1559.2,0,0.430000000000064
142,1562.18,1562.18,0,1562.51,0,0.329999999999927
143,1565.4,1565.4,0,1565.92,0,0.519999999999982
144,1568.67,1568.67,0,1569.31,0,0.639999999999873
145,1584.68,1584.68,0,1585.34,0,0.659999999999855
146,1611.03,1611.03,0,1611.07,0,0.039999999999964
147,1627.73,1627.73,0,1627.79,0,0.059999999999946
